CustomerKey,CustomerCode,CustomerName,Education,Occupation,Continent,City,State,CountryRegion
7868,18867,"Perry, Thomas",Partial College,Professional,North America,Milwaukie,Oregon,United States
7869,18868,"Long, Adam",Partial College,Professional,North America,Long Beach,California,United States
7870,18869,"Flores, Ashley",Partial College,Professional,North America,National City,California,United States
7871,18870,"Barnes, Ana",Partial College,Professional,North America,Beaverton,Oregon,United States
7873,18872,"Severino, Miguel",Graduate Degree,Management,North America,Bremerton,Washington,United States
7874,18873,"Rodriguez, Austin",Graduate Degree,Management,North America,W. Linn,Oregon,United States
7875,18874,"Green, Julia",Graduate Degree,Management,North America,Sedro Woolley,Washington,United States
7877,18876,"Chen, Luke",Graduate Degree,Management,North America,Beverly Hills,California,United States
7878,18877,"Hall, Evan",Graduate Degree,Management,North America,Berkeley,California,United States
7879,18878,"Ramos, Mallory",Bachelors,Management,North America,Colma,California,United States
7880,18879,"Morgan, Garrett",Bachelors,Management,North America,Colma,California,United States
7881,18880,"Sanchez, Jarrod",Graduate Degree,Management,North America,Beaverton,Oregon,United States
7882,18881,"James, Kimberly",Graduate Degree,Management,North America,Oregon City,Oregon,United States
7887,18886,"McDonald, Donald",Partial High School,Clerical,North America,Ballard,Washington,United States
7888,18887,"Hernandez, Kari",Partial High School,Clerical,North America,Ballard,Washington,United States
7889,18888,"Powell, Devin",Partial College,Skilled Manual,North America,Kirkland,Washington,United States
7890,18889,"Murphy, Katelyn",Partial College,Skilled Manual,North America,Marysville,Washington,United States
7891,18890,"Blue, Lauren",Partial College,Skilled Manual,North America,Redmond,Washington,United States
7892,18891,"James, Megan",Partial College,Skilled Manual,North America,Bellflower,California,United States
7893,18892,"Howard, Chase",Partial College,Skilled Manual,North America,Colma,California,United States
7894,18893,"White, Devin",Partial College,Skilled Manual,North America,Imperial Beach,California,United States
7895,18894,"Allen, Eric",Partial College,Skilled Manual,North America,Newport Beach,California,United States
7905,18904,"Thomas, Emma",Partial College,Skilled Manual,North America,San Carlos,California,United States
7906,18905,"Adams, Samuel",Partial College,Skilled Manual,North America,Marysville,Washington,United States
7911,18910,"Perez, Marco",Partial College,Skilled Manual,North America,Beaverton,Oregon,United States
7912,18911,"McDonald, Elijah",High School,Skilled Manual,North America,Lynnwood,Washington,United States
7913,18912,"Williams, Tyler",High School,Skilled Manual,North America,Lynnwood,Washington,United States
7914,18913,"Stewart, Jesse",High School,Skilled Manual,North America,Burbank,California,United States
7915,18914,"Ruiz, Felicia",High School,Skilled Manual,North America,Burbank,California,United States
7916,18915,"Gonzalez, Sydney",High School,Skilled Manual,North America,El Cajon,California,United States
7917,18916,"Moore, Christian",High School,Skilled Manual,North America,Palo Alto,California,United States
7918,18917,"Nelson, Jonathan",High School,Skilled Manual,North America,Spring Valley,California,United States
7919,18918,"Ross, Jacqueline",Partial College,Skilled Manual,North America,Spokane,Washington,United States
7921,18920,"Young, Jonathan",Partial College,Skilled Manual,North America,Redwood City,California,United States
7922,18921,"Bailey, Rachel",Partial College,Skilled Manual,North America,Marysville,Washington,United States
7924,18923,"Kapoor, Cassandra",Partial College,Professional,North America,Bellingham,Washington,United States
7925,18924,"Williams, Rachel",Partial College,Professional,North America,Fremont,California,United States
7934,18933,"Huang, Kelli",Partial High School,Skilled Manual,North America,Bellingham,Washington,United States
7935,18934,"Moore, Jeremiah",Partial College,Professional,North America,Tacoma,Washington,United States
7936,18935,"Jenkins, Jasmine",Graduate Degree,Management,North America,La Jolla,California,United States
7937,18936,"Collins, Morgan",Graduate Degree,Management,North America,Woodland Hills,California,United States
7938,18937,"Reed, Ian",Partial High School,Skilled Manual,North America,Oakland,California,United States
7939,18938,"Lopez, Lucas",Partial High School,Skilled Manual,North America,Fremont,California,United States
7940,18939,"McDonald, Hunter",Partial High School,Skilled Manual,North America,Woodland Hills,California,United States
7941,18940,"Bell, Seth",Partial High School,Skilled Manual,North America,Portland,Oregon,United States
7942,18941,"Torres, Philip",Partial College,Professional,North America,Beaverton,Oregon,United States
7943,18942,"Ortega, Billy",Partial College,Professional,North America,Bellflower,California,United States
7944,18943,"Hall, Kaitlyn",Partial College,Professional,North America,Redmond,Washington,United States
7946,18945,"Cox, Marcus",High School,Professional,North America,Lemon Grove,California,United States
7947,18946,"Simmons, Brandon",High School,Professional,North America,Colma,California,United States
7948,18947,"Bryant, Devin",Partial College,Professional,North America,Lincoln Acres,California,United States
7949,18948,"Bailey, Sydney",Partial College,Professional,North America,Concord,California,United States
7950,18949,"Hall, Jackson",Graduate Degree,Management,North America,Salem,Oregon,United States
7953,18952,"Hernandez, Chloe",Bachelors,Management,North America,Milwaukie,Oregon,United States
7954,18953,"Patterson, Mya",Bachelors,Management,North America,Bellflower,California,United States
7955,18954,"Young, Dalton",Bachelors,Management,North America,Fremont,California,United States
7956,18955,"Jones, Justin",High School,Skilled Manual,North America,Palo Alto,California,United States
7957,18956,"Howard, Sara",Bachelors,Professional,North America,San Carlos,California,United States
7958,18957,"Lopez, Mackenzie",Bachelors,Professional,North America,Burien,Washington,United States
7959,18958,"Sanchez, Natalie",Bachelors,Professional,North America,Chula Vista,California,United States
7961,18960,"Johnson, Marcus",Bachelors,Professional,North America,Novato,California,United States
7963,18962,"Parker, Seth",Partial College,Skilled Manual,North America,Colma,California,United States
7964,18963,"Collins, Amber",Partial College,Skilled Manual,North America,Renton,Washington,United States
7965,18964,"Gonzalez, Thomas",High School,Skilled Manual,North America,National City,California,United States
7966,18965,"Turner, Richard",High School,Skilled Manual,North America,Downey,California,United States
7967,18966,"Rai, Carly",Bachelors,Management,North America,Berkeley,California,United States
7968,18967,"Clark, Xavier",Graduate Degree,Management,North America,Los Angeles,California,United States
7970,18969,"Cox, Anna",Graduate Degree,Management,North America,Lynnwood,Washington,United States
7971,18970,"Roberts, Jason",Graduate Degree,Management,North America,Los Angeles,California,United States
7974,18973,"Yuan, Kate",Bachelors,Management,North America,Burlingame,California,United States
7975,18974,"Rodriguez, James",Bachelors,Management,North America,La Jolla,California,United States
7976,18975,"Bryant, Samuel",Partial High School,Clerical,North America,Lakewood,California,United States
7977,18976,"Howard, Garrett",High School,Professional,North America,Corvallis,Oregon,United States
7978,18977,"Wang, Jackson",High School,Professional,North America,Beaverton,Oregon,United States
7980,18979,"Taylor, Noah",High School,Professional,North America,Spring Valley,California,United States
7981,18980,"Hernandez, Sophia",High School,Professional,North America,Corvallis,Oregon,United States
7982,18981,"Watson, Savannah",Bachelors,Management,North America,Palo Alto,California,United States
7983,18982,"Baker, Kyle",High School,Professional,North America,Kirkland,Washington,United States
7984,18983,"Price, Destiny",High School,Professional,North America,San Gabriel,California,United States
7985,18984,"Rivera, Shelby",Bachelors,Management,North America,Issaquah,Washington,United States
8013,19012,"Bryant, Oscar",Bachelors,Management,North America,Spring Valley,California,United States
8014,19013,"Phillips, Amanda",Bachelors,Management,North America,Woodland Hills,California,United States
8017,19016,"Wright, Sierra",Partial College,Professional,North America,Colma,California,United States
8018,19017,"Brooks, Zoe",Partial College,Professional,North America,Colma,California,United States
8019,19018,"Gray, Nicole",Partial College,Professional,North America,Daly City,California,United States
8020,19019,"Gonzales, Jackson",Partial College,Professional,North America,Palo Alto,California,United States
8021,19020,"Flores, Jack",Partial High School,Skilled Manual,North America,Downey,California,United States
8022,19021,"Russell, Melissa",Partial High School,Skilled Manual,North America,Renton,Washington,United States
8023,19022,"Wood, Samantha",Partial High School,Skilled Manual,North America,Grossmont,California,United States
8024,19023,"Powell, Arianna",Partial High School,Skilled Manual,North America,Newport Beach,California,United States
8025,19024,"Russell, Dalton",Partial High School,Skilled Manual,North America,Issaquah,Washington,United States
8026,19025,"Roberts, Aaron",Partial College,Professional,North America,Milwaukie,Oregon,United States
8030,19029,"Andersen, Alicia",High School,Professional,Europe,Berlin,Berlin,Germany
8031,19030,"Arun, Marco",Partial College,Professional,Europe,Dusseldorf,North Rhine-Westphalia,Germany
8035,19034,"Diaz, Tabitha",High School,Professional,Europe,Erlangen,Bavaria,Germany
8036,19035,"Schmidt, Stanley",High School,Professional,Europe,Solingen,North Rhine-Westphalia,Germany
8039,19038,"Patel, Joe",Partial College,Professional,Europe,Neunkirchen,North Rhine-Westphalia,Germany
8041,19040,"Sun, Eugene",Bachelors,Management,Europe,Paderborn,North Rhine-Westphalia,Germany
8043,19042,"Cai, Ronnie",Partial College,Professional,Europe,Darmstadt,Hesse,Germany
8044,19043,"Jones, Jessica",Graduate Degree,Management,Europe,Solingen,North Rhine-Westphalia,Germany
8047,19046,"Raje, Shawna",Bachelors,Management,Europe,Leipzig,Saxony,Germany
8054,19053,"Jordan, Gerald",Partial College,Professional,Europe,Kassel,Hesse,Germany
8058,19057,"Ramos, Joanna",Bachelors,Management,Europe,Salzgitter,Lower Saxony,Germany
8065,19064,"Madan, Veronica",High School,Professional,Europe,Frankfurt,Hesse,Germany
8066,19065,"Arun, Michele",Partial College,Professional,Europe,Kiel,Schleswig-Holstein,Germany
8068,19067,"Luo, Misty",High School,Professional,Europe,Paderborn,North Rhine-Westphalia,Germany
8069,19068,"Son, Alma",Partial College,Professional,Europe,Werne,North Rhine-Westphalia,Germany
8082,19081,"Rubio, Leslie",Partial High School,Professional,Europe,Frankfurt,Hesse,Germany
8108,19107,"Liu, Franklin",Partial College,Professional,North America,Beaverton,Oregon,United States
8109,19108,"Stewart, Haley",Graduate Degree,Skilled Manual,North America,Redmond,Washington,United States
8110,19109,"Brooks, Jade",Graduate Degree,Professional,North America,Colma,California,United States
8111,19110,"Kelly, Jesse",Graduate Degree,Professional,North America,Newport Beach,California,United States
8112,19111,"Kelly, Mariah",Graduate Degree,Professional,North America,Torrance,California,United States
8113,19112,"Hughes, Victoria",Bachelors,Skilled Manual,North America,Novato,California,United States
8115,19114,"Richardson, Natalie",Bachelors,Skilled Manual,North America,Grossmont,California,United States
8116,19115,"Sanchez, Bailey",Bachelors,Skilled Manual,North America,Beverly Hills,California,United States
8118,19117,"Coleman, Kaitlyn",Graduate Degree,Professional,North America,Burbank,California,United States
8120,19119,"Simmons, Connor",Graduate Degree,Professional,North America,Edmonds,Washington,United States
8121,19120,"Sharma, Caleb",Graduate Degree,Professional,North America,Woodburn,Oregon,United States
8122,19121,"Blue, Kaitlyn",Graduate Degree,Professional,North America,Glendale,California,United States
8123,19122,"Hughes, Abigail",Graduate Degree,Professional,North America,Oakland,California,United States
8125,19124,"Bailey, Cody",Graduate Degree,Professional,North America,Palo Alto,California,United States
8126,19125,"Russell, Cameron",Bachelors,Professional,North America,Burien,Washington,United States
8127,19126,"Kapoor, Kristopher",Graduate Degree,Professional,North America,Ballard,Washington,United States
8128,19127,"Sanchez, Alexa",Graduate Degree,Professional,North America,Woodburn,Oregon,United States
8129,19128,"Jackson, Madison",Graduate Degree,Professional,North America,Lakewood,California,United States
8130,19129,"Simmons, Carson",Graduate Degree,Professional,North America,Los Angeles,California,United States
8131,19130,"Baker, Madeline",Graduate Degree,Professional,North America,Woodland Hills,California,United States
8132,19131,"Blue, Mason",Bachelors,Professional,North America,Bellingham,Washington,United States
8133,19132,"Washington, Benjamin",Bachelors,Skilled Manual,North America,Portland,Oregon,United States
8134,19133,"Martinez, Logan",Bachelors,Skilled Manual,North America,Salem,Oregon,United States
8135,19134,"Allen, Sierra",Bachelors,Skilled Manual,North America,San Carlos,California,United States
8136,19135,"Brown, Logan",Graduate Degree,Professional,North America,Kirkland,Washington,United States
8137,19136,"Cook, Richard",Graduate Degree,Professional,North America,Everett,Washington,United States
8138,19137,"Russell, Eric",Graduate Degree,Professional,North America,Port Orchard,Washington,United States
8139,19138,"Coleman, Eric",Graduate Degree,Professional,North America,Milwaukie,Oregon,United States
8140,19139,"Simmons, Oscar",Graduate Degree,Professional,North America,Everett,Washington,United States
8141,19140,"Rogers, Melanie",Graduate Degree,Professional,North America,Santa Monica,California,United States
8142,19141,"Martinez, Samuel",Graduate Degree,Professional,North America,Sedro Woolley,Washington,United States
8143,19142,"Washington, Dalton",Graduate Degree,Professional,North America,San Gabriel,California,United States
8144,19143,"Long, Lauren",Bachelors,Skilled Manual,North America,Edmonds,Washington,United States
8145,19144,"He, Edwin",Bachelors,Skilled Manual,North America,Bellflower,California,United States
8146,19145,"Malhotra, Adriana",Bachelors,Skilled Manual,North America,Concord,California,United States
8147,19146,"Morgan, Mariah",Graduate Degree,Professional,North America,Colma,California,United States
8149,19148,"Ramirez, Cody",Bachelors,Professional,North America,Beaverton,Oregon,United States
8150,19149,"Parker, Sean",Bachelors,Professional,North America,Burien,Washington,United States
8152,19151,"Cooper, Ian",Bachelors,Skilled Manual,North America,Port Orchard,Washington,United States
8153,19152,"Walker, Jonathan",Bachelors,Skilled Manual,North America,Beaverton,Oregon,United States
8154,19153,"Griffin, Dylan",Bachelors,Skilled Manual,North America,Torrance,California,United States
8155,19154,"Sotelo, William",Bachelors,Skilled Manual,North America,Bremerton,Washington,United States
8156,19155,"Flores, Caroline",Bachelors,Skilled Manual,North America,Grossmont,California,United States
8157,19156,"Jenkins, Julia",Bachelors,Skilled Manual,North America,Corvallis,Oregon,United States
8158,19157,"Thompson, Eduardo",Bachelors,Skilled Manual,North America,Bremerton,Washington,United States
8159,19158,"Griffin, Destiny",Bachelors,Skilled Manual,North America,Redwood City,California,United States
8160,19159,"Gonzalez, Richard",Bachelors,Skilled Manual,North America,Grossmont,California,United States
8161,19160,"Perez, Sara",Bachelors,Professional,North America,Newport Beach,California,United States
8162,19161,"Hughes, Jeremiah",Bachelors,Skilled Manual,North America,Colma,California,United States
8163,19162,"Raji, Peter",Bachelors,Professional,North America,Burbank,California,United States
8164,19163,"Bailey, Riley",Bachelors,Professional,North America,Lincoln Acres,California,United States
8165,19164,"Morgan, Danielle",Bachelors,Professional,North America,Imperial Beach,California,United States
8166,19165,"Russell, Miranda",Bachelors,Professional,North America,San Gabriel,California,United States
8167,19166,"Jenkins, Olivia",Bachelors,Professional,North America,San Gabriel,California,United States
8168,19167,"Morgan, Caitlin",Graduate Degree,Professional,North America,Torrance,California,United States
8169,19168,"Kumar, Nathan",Bachelors,Professional,North America,Beaverton,Oregon,United States
8170,19169,"Bryant, Arianna",Graduate Degree,Professional,North America,Port Orchard,Washington,United States
8171,19170,"Campbell, Luis",Graduate Degree,Professional,North America,Burien,Washington,United States
8172,19171,"Torres, Melanie",Graduate Degree,Professional,North America,Santa Monica,California,United States
8177,19176,"Vazquez, Ebony",Partial High School,Manual,Europe,Frankfurt,Hesse,Germany
8178,19177,"Chander, Donna",Bachelors,Skilled Manual,Europe,Frankfurt,Hesse,Germany
8179,19178,"Miller, Sarah",Partial High School,Manual,Europe,Erlangen,Bavaria,Germany
8189,19188,"Anderson, Dalton",High School,Manual,Europe,Kassel,Hesse,Germany
8192,19191,"Chande, Keith",High School,Manual,Europe,Kiel,Schleswig-Holstein,Germany
8197,19196,"She, April",Partial College,Clerical,Europe,Neunkirchen,North Rhine-Westphalia,Germany
8198,19197,"Sandoval, Briana",Partial College,Clerical,Europe,Frankfurt,Hesse,Germany
8199,19198,"Brooks, Melissa",Partial College,Clerical,North America,Santa Cruz,California,United States
8200,19199,"Williams, David",Partial College,Clerical,North America,Spring Valley,California,United States
8202,19201,"Brooks, Charles",Graduate Degree,Skilled Manual,North America,Corvallis,Oregon,United States
8203,19202,"Lee, Brianna",Graduate Degree,Skilled Manual,North America,Marysville,Washington,United States
8204,19203,"Navarro, Darren",High School,Manual,North America,Beverly Hills,California,United States
8205,19204,"Evans, Sydney",High School,Manual,North America,Oregon City,Oregon,United States
8207,19206,"Cooper, Destiny",High School,Manual,North America,Imperial Beach,California,United States
8209,19208,"Diaz, Angelica",High School,Clerical,North America,Sedro Woolley,Washington,United States
8210,19209,"Nelson, Alexandra",High School,Clerical,North America,Sedro Woolley,Washington,United States
8211,19210,"Price, Alexis",High School,Clerical,North America,Downey,California,United States
8212,19211,"Lee, Anna",Partial College,Clerical,North America,Lakewood,California,United States
8213,19212,"Clark, Brianna",Partial College,Clerical,North America,Lebanon,Oregon,United States
8214,19213,"Simmons, Amanda",Partial College,Clerical,North America,Burlingame,California,United States
8215,19214,"Powell, Cassidy",High School,Skilled Manual,North America,Lincoln Acres,California,United States
8216,19215,"Hall, Edward",High School,Skilled Manual,North America,Seattle,Washington,United States
8217,19216,"Lopez, Gabriel",High School,Skilled Manual,North America,Bellflower,California,United States
8219,19218,"Brooks, Nathaniel",Partial College,Clerical,North America,Chula Vista,California,United States
8220,19219,"Peterson, Mary",Partial College,Clerical,North America,Burien,Washington,United States
8222,19221,"Williams, Kaitlyn",High School,Skilled Manual,North America,Novato,California,United States
8223,19222,"Hall, Jordan",High School,Skilled Manual,North America,Yakima,Washington,United States
8226,19225,"Watson, Jeremy",Partial College,Clerical,North America,La Jolla,California,United States
8227,19226,"Carlson, Neil",Partial College,Clerical,North America,Berkeley,California,United States
8228,19227,"Nelson, Logan",Partial College,Clerical,North America,Beaverton,Oregon,United States
8229,19228,"Ramirez, Morgan",Partial College,Clerical,North America,Burien,Washington,United States
8230,19229,"Robinson, David",Graduate Degree,Skilled Manual,North America,Lemon Grove,California,United States
8231,19230,"Moreno, Joy",Graduate Degree,Skilled Manual,North America,Concord,California,United States
8232,19231,"Gill, Meghan",Graduate Degree,Skilled Manual,North America,Colma,California,United States
8234,19233,"Andersen, Omar",Graduate Degree,Skilled Manual,North America,Burlingame,California,United States
8235,19234,"Zheng, Micah",High School,Skilled Manual,North America,Beverly Hills,California,United States
8236,19235,"Bennett, Kayla",Graduate Degree,Skilled Manual,North America,Colma,California,United States
8237,19236,"Phillips, Chloe",Graduate Degree,Skilled Manual,North America,Bellingham,Washington,United States
8238,19237,"Gomez, Kristy",Graduate Degree,Skilled Manual,North America,Bremerton,Washington,United States
8239,19238,"West, Isabella",Graduate Degree,Skilled Manual,North America,Puyallup,Washington,United States
8240,19239,"Alexander, Jeremy",Graduate Degree,Skilled Manual,North America,Redmond,Washington,United States
8241,19240,"Jimenez, Theresa",Graduate Degree,Skilled Manual,North America,Bellflower,California,United States
8242,19241,"Dominguez, Diane",Graduate Degree,Skilled Manual,North America,Beverly Hills,California,United States
8243,19242,"Baker, Devin",Graduate Degree,Skilled Manual,North America,Concord,California,United States
8244,19243,"Thomas, James",Graduate Degree,Skilled Manual,North America,San Carlos,California,United States
8245,19244,"Ward, Sebastian",Graduate Degree,Skilled Manual,North America,San Francisco,California,United States
8246,19245,"King, Isaiah",Graduate Degree,Skilled Manual,North America,Newport Beach,California,United States
8247,19246,"Campbell, Carlos",Graduate Degree,Skilled Manual,North America,Issaquah,Washington,United States
8249,19248,"Black, Sheena",Graduate Degree,Manual,Europe,Frankfurt,Hesse,Germany
8250,19249,"Andersen, Chad",Bachelors,Manual,Europe,Grevenbroich,North Rhine-Westphalia,Germany
8251,19250,"Wu, Lacey",Bachelors,Manual,Europe,Berlin,Berlin,Germany
8252,19251,"Sai, Brett",Graduate Degree,Clerical,Europe,Bonn,North Rhine-Westphalia,Germany
8255,19254,"Sousa, Anibal",Bachelors,Clerical,Europe,Bottrop,North Rhine-Westphalia,Germany
8258,19257,"Jiménez, Dana",Partial College,Manual,Europe,Munster,North Rhine-Westphalia,Germany
8260,19259,"Lin, Barbara",Bachelors,Clerical,Europe,Hamburg,Hamburg,Germany
8275,19274,"Yang, Karen",Partial College,Manual,Europe,Mühlheim am Main,Hesse,Germany
8284,19283,"Sanders, Adrian",Graduate Degree,Clerical,Europe,Erlangen,Bavaria,Germany
8285,19284,"Romero, Briana",Graduate Degree,Clerical,Europe,Leipzig,Saxony,Germany
8286,19285,"Howard, Jacqueline",Bachelors,Clerical,Europe,Kassel,Hesse,Germany
8287,19286,"Butler, Kaitlyn",Bachelors,Clerical,Europe,Kassel,Hesse,Germany
8289,19288,"Wang, Candice",Bachelors,Clerical,Europe,Munich,Bavaria,Germany
8290,19289,"Patel, Johnathan",Bachelors,Clerical,Europe,Saarbrücken,Saar,Germany
8295,19294,"Garcia, Stanley",Bachelors,Clerical,Europe,Werne,North Rhine-Westphalia,Germany
8299,19298,"Andersen, Priscilla",Graduate Degree,Skilled Manual,Europe,Hof,Bavaria,Germany
8301,19300,"Hu, Clarence",Partial College,Manual,Europe,Munich,Bavaria,Germany
8305,19304,"Nelson, Sara",High School,Manual,Europe,Werne,North Rhine-Westphalia,Germany
8312,19311,"Rubio, Dana",Graduate Degree,Clerical,Europe,Berlin,Berlin,Germany
8315,19314,"Beck, Alvin",Partial High School,Manual,Europe,Werne,North Rhine-Westphalia,Germany
8317,19316,"Srini, Raymond",Partial College,Manual,Europe,Bottrop,North Rhine-Westphalia,Germany
8322,19321,"Weber, Clifford",High School,Manual,Europe,Bottrop,North Rhine-Westphalia,Germany
8326,19325,"Chen, Kelli",Bachelors,Clerical,Europe,Munich,Bavaria,Germany
8330,19329,"Srini, Nancy",High School,Manual,Europe,Hamburg,Hamburg,Germany
8331,19330,"Shen, Johnny",High School,Manual,Europe,Munich,Bavaria,Germany
8332,19331,"Hu, Jessie",High School,Manual,Europe,Berlin,Berlin,Germany
8333,19332,"Alan, Kelvin",Bachelors,Skilled Manual,Europe,Dusseldorf,North Rhine-Westphalia,Germany
8334,19333,"Malhotra, Candace",Bachelors,Skilled Manual,Europe,Kassel,Hesse,Germany
8340,19339,"Gomez, Lance",Bachelors,Professional,Europe,Brunswick,Lower Saxony,Germany
8341,19340,"Dominguez, Renee",Bachelors,Professional,Europe,Munster,North Rhine-Westphalia,Germany
8345,19344,"Ma, Mandy",Partial College,Clerical,Europe,Stuttgart,Baden-Wuerttemberg,Germany
8346,19345,"Prasad, Kaitlin",Partial College,Clerical,Europe,Brunswick,Lower Saxony,Germany
8350,19349,"Anand, Warren",Partial College,Clerical,Europe,Essen,North Rhine-Westphalia,Germany
8354,19353,"Gill, Desiree",Partial College,Clerical,Europe,Erlangen,Bavaria,Germany
8355,19354,"Madan, Abby",High School,Manual,Europe,Stuttgart,Baden-Wuerttemberg,Germany
8357,19356,"Ortega, Francis",High School,Manual,Europe,Darmstadt,Hesse,Germany
8358,19357,"Flores, Ryan",Partial College,Clerical,Europe,Ingolstadt,Bavaria,Germany
8365,19364,"Nara, Alejandro",Bachelors,Skilled Manual,Europe,Frankfurt,Hesse,Germany
8366,19365,"Shan, Wayne",Bachelors,Skilled Manual,Europe,Solingen,North Rhine-Westphalia,Germany
8369,19368,"Anand, Lindsay",Partial College,Clerical,Europe,Mühlheim am Main,Hesse,Germany
8372,19371,"Mehta, Roy",Partial College,Clerical,Europe,Kiel,Schleswig-Holstein,Germany
8374,19373,"Suri, Rebekah",High School,Manual,Europe,Leipzig,Saxony,Germany
8376,19375,"Anand, Omar",High School,Manual,Europe,Munster,North Rhine-Westphalia,Germany
8378,19377,"Chandra, Dominic",Partial College,Clerical,Europe,Ingolstadt,Bavaria,Germany
8384,19383,"Nath, Roger",Partial High School,Manual,Europe,Darmstadt,Hesse,Germany
8385,19384,"Rai, Gilbert",Partial High School,Manual,Europe,Neunkirchen,North Rhine-Westphalia,Germany
8386,19385,"Lin, Alisha",Partial High School,Manual,Europe,Hanover,Lower Saxony,Germany
8388,19387,"Rana, Ruth",Partial College,Clerical,Europe,Kiel,Schleswig-Holstein,Germany
8389,19388,"Martin, Alberto",Partial High School,Manual,Europe,Mühlheim am Main,Hesse,Germany
8392,19391,"Rana, Sergio",High School,Manual,Europe,Darmstadt,Hesse,Germany
8394,19393,"Anderson, Miguel",High School,Skilled Manual,North America,Imperial Beach,California,United States
8396,19395,"Zhang, Austin",High School,Skilled Manual,North America,Glendale,California,United States
8397,19396,"Prasad, Tammy",High School,Skilled Manual,North America,Beaverton,Oregon,United States
8398,19397,"Shen, Terry",Bachelors,Professional,North America,Beverly Hills,California,United States
8399,19398,"Gonzales, Dylan",Bachelors,Professional,North America,Redwood City,California,United States
8402,19401,"Hernandez, Kyle",Graduate Degree,Professional,North America,Chula Vista,California,United States
8403,19402,"Scott, Jeremiah",Graduate Degree,Professional,North America,Downey,California,United States
8404,19403,"Cook, Morgan",Graduate Degree,Professional,North America,Long Beach,California,United States
8405,19404,"Moore, Nicole",High School,Skilled Manual,North America,Berkeley,California,United States
8406,19405,"Smith, Abigail",Partial College,Skilled Manual,North America,Lake Oswego,Oregon,United States
8407,19406,"Travers, Brooke",Partial College,Skilled Manual,North America,Salem,Oregon,United States
8408,19407,"Perry, Sarah",Partial College,Skilled Manual,North America,Oregon City,Oregon,United States
8409,19408,"Richardson, Taylor",Partial College,Skilled Manual,North America,Imperial Beach,California,United States
8410,19409,"Allen, Savannah",Partial College,Skilled Manual,North America,Lincoln Acres,California,United States
8411,19410,"Adams, Chloe",Partial College,Skilled Manual,North America,Marysville,Washington,United States
8413,19412,"Chander, Jaime",Graduate Degree,Professional,North America,Bellingham,Washington,United States
8414,19413,"Kelly, Xavier",Bachelors,Professional,North America,Burien,Washington,United States
8416,19415,"Collins, Devin",Bachelors,Clerical,Europe,Frankfurt,Hesse,Germany
8418,19417,"Foster, Alexis",Bachelors,Clerical,Europe,Frankfurt,Hesse,Germany
8421,19420,"Raman, Stanley",Graduate Degree,Clerical,Europe,Berlin,Berlin,Germany
8423,19422,"Gutierrez, Paula",Partial College,Manual,Europe,Ingolstadt,Bavaria,Germany
8429,19428,"Turner, Eric",Bachelors,Clerical,Europe,Darmstadt,Hesse,Germany
8430,19429,"Kelly, Jared",Bachelors,Clerical,Europe,Kassel,Hesse,Germany
8433,19432,"Dominguez, Armando",Partial College,Manual,Europe,Solingen,North Rhine-Westphalia,Germany
8439,19438,"Hu, Shannon",Graduate Degree,Clerical,Europe,Berlin,Berlin,Germany
8440,19439,"Xu, Franklin",Graduate Degree,Clerical,Europe,Eilenburg,Saxony,Germany
8444,19443,"Raman, Dominic",Partial College,Manual,Europe,Stuttgart,Baden-Wuerttemberg,Germany
8450,19449,"Yuan, Nuan",High School,Manual,Europe,Brunswick,Lower Saxony,Germany
8451,19450,"Lal, Keith",Bachelors,Clerical,Europe,Werne,North Rhine-Westphalia,Germany
8452,19451,"Sara, Pedro",Partial High School,Manual,Europe,Frankfurt,Hesse,Germany
8454,19453,"Rana, Veronica",Bachelors,Clerical,Europe,Berlin,Berlin,Germany
8455,19454,"Sharma, Roger",Bachelors,Clerical,Europe,Neunkirchen,North Rhine-Westphalia,Germany
8457,19456,"Perez, Jesse",High School,Manual,Europe,Bottrop,North Rhine-Westphalia,Germany
8473,19472,"Sara, Heidi",High School,Manual,Europe,Paderborn,North Rhine-Westphalia,Germany
8477,19476,"Anderson, Sarah",Bachelors,Professional,Europe,Werne,North Rhine-Westphalia,Germany
8483,19482,"Ortega, Andy",Partial College,Clerical,Europe,Paderborn,North Rhine-Westphalia,Germany
8497,19496,"Subram, Edgar",Partial College,Clerical,Europe,Frankfurt,Hesse,Germany
8502,19501,"Edwards, Allison",Partial College,Clerical,Europe,Solingen,North Rhine-Westphalia,Germany
8510,19509,"Suri, Nancy",Partial College,Clerical,Europe,Frankfurt,Hesse,Germany
8515,19514,"Rodriguez, Kari",Partial High School,Manual,Europe,Offenbach am Main,Hesse,Germany
8519,19518,"Arun, Clifford",Partial College,Clerical,Europe,Munich,Bavaria,Germany
8529,19528,"Hall, Bailey",Partial College,Skilled Manual,North America,Beaverton,Oregon,United States
8530,19529,"Parker, Bailey",Graduate Degree,Professional,North America,Spokane,Washington,United States
8531,19530,"Liang, Lisa",Graduate Degree,Professional,North America,Burlingame,California,United States
8532,19531,"Robinson, John",Graduate Degree,Professional,North America,Colma,California,United States
8533,19532,"Brown, Victoria",Graduate Degree,Professional,North America,Daly City,California,United States
8534,19533,"Long, Vanessa",Graduate Degree,Professional,North America,La Jolla,California,United States
8535,19534,"Torres, Adrian",Graduate Degree,Professional,North America,La Jolla,California,United States
